"","CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE","AUDITJOIN"
"5197",-668,-8358,-229979,"GOA",148,201101,246,310,900,1,1,1,5,-2955922
"5198",-668,-8371,-230215,"GOA",148,201101,259,310,640,1,1,1,5,-2959792
"5199",-668,-8395,-226725,"GOA",148,201101,280,310,660,1,1,1,5,-2910901
"5200",-668,-8395,-226725,"GOA",148,201101,280,310,680,1,1,1,5,-2910903
"5201",-668,-8395,-226725,"GOA",148,201101,280,310,720,1,2,1,5,-2910907
"5202",-668,-8395,-226725,"GOA",148,201101,280,310,740,1,1,1,5,-2910902
"5203",-668,-8395,-226725,"GOA",148,201101,280,310,750,1,1,1,5,-2910905
"5204",-668,-8395,-226725,"GOA",148,201101,280,310,780,1,1,1,5,-2910904
"5205",-668,-8395,-226725,"GOA",148,201101,280,310,780,1,2,1,5,-2910906
"5206",-668,-8396,-226738,"GOA",148,201101,281,310,680,1,2,1,5,-2911210
"5207",-668,-8396,-226738,"GOA",148,201101,281,310,770,1,2,1,5,-2911211
"5208",-668,-8396,-226738,"GOA",148,201101,281,310,870,1,2,1,5,-2911212
"5209",-668,-8403,-226880,"GOA",148,201101,288,310,790,2,2,1,5,-2913203
"5210",-668,-8403,-226880,"GOA",148,201101,288,310,800,1,1,1,5,-2913200
"5211",-668,-8403,-226880,"GOA",148,201101,288,310,810,1,1,1,5,-2913201
"5212",-668,-8403,-226880,"GOA",148,201101,288,310,830,1,1,1,5,-2913199
"5213",-668,-8403,-226880,"GOA",148,201101,288,310,840,1,1,1,5,-2913202
"5214",-668,-8405,-226925,"GOA",148,201101,290,310,730,1,2,1,5,-2913924
"5215",-668,-8405,-226925,"GOA",148,201101,290,310,930,1,2,1,5,-2913925
"5216",-668,-8406,-226942,"GOA",148,201101,291,310,620,1,2,1,5,-2914232
"5217",-668,-8406,-226942,"GOA",148,201101,291,310,730,1,2,1,5,-2914230
"5218",-668,-8406,-226942,"GOA",148,201101,291,310,790,1,2,1,5,-2914231
"5219",-668,-8426,-227474,"GOA",148,201101,311,310,840,1,2,1,5,-2922212
"5220",-668,-8433,-227568,"GOA",148,201101,318,310,700,1,1,1,5,-2924274
"5221",-668,-8434,-227585,"GOA",148,201101,319,310,560,1,1,1,5,-2924976
"5222",-668,-8434,-227585,"GOA",148,201101,319,310,580,2,2,1,5,-2924956
"5223",-668,-8434,-227585,"GOA",148,201101,319,310,620,2,1,1,5,-2924946
"5224",-668,-8434,-227585,"GOA",148,201101,319,310,620,1,2,1,5,-2924969
"5225",-668,-8434,-227585,"GOA",148,201101,319,310,630,2,2,1,5,-2924968
"5226",-668,-8434,-227585,"GOA",148,201101,319,310,640,1,1,1,5,-2924977
"5227",-668,-8434,-227585,"GOA",148,201101,319,310,650,2,1,1,5,-2924953
"5228",-668,-8434,-227585,"GOA",148,201101,319,310,650,2,2,1,5,-2924955
"5229",-668,-8434,-227585,"GOA",148,201101,319,310,660,2,1,1,5,-2924952
"5230",-668,-8434,-227585,"GOA",148,201101,319,310,660,2,2,1,5,-2924948
"5231",-668,-8434,-227585,"GOA",148,201101,319,310,670,5,2,1,5,-2924943
"5232",-668,-8434,-227585,"GOA",148,201101,319,310,680,2,2,1,5,-2924942
"5233",-668,-8434,-227585,"GOA",148,201101,319,310,690,2,1,1,5,-2924970
"5234",-668,-8434,-227585,"GOA",148,201101,319,310,690,1,2,1,5,-2924941
"5235",-668,-8434,-227585,"GOA",148,201101,319,310,700,1,2,1,5,-2924971
"5236",-668,-8434,-227585,"GOA",148,201101,319,310,710,3,1,1,5,-2924972
"5237",-668,-8434,-227585,"GOA",148,201101,319,310,710,3,2,1,5,-2924962
"5238",-668,-8434,-227585,"GOA",148,201101,319,310,720,1,2,1,5,-2924982
"5239",-668,-8434,-227585,"GOA",148,201101,319,310,730,1,1,1,5,-2924973
"5240",-668,-8434,-227585,"GOA",148,201101,319,310,740,3,2,1,5,-2924950
"5241",-668,-8434,-227585,"GOA",148,201101,319,310,750,2,2,1,5,-2924940
"5242",-668,-8434,-227585,"GOA",148,201101,319,310,790,2,2,1,5,-2924944
"5243",-668,-8435,-227607,"GOA",148,201101,320,310,730,1,2,1,5,-2925203
"5244",-668,-8435,-227607,"GOA",148,201101,320,310,600,1,2,1,5,-2925211
"5245",-668,-8435,-227607,"GOA",148,201101,320,310,710,1,1,1,5,-2925209
"5246",-668,-8435,-227607,"GOA",148,201101,320,310,720,2,2,1,5,-2925207
"5247",-668,-8435,-227607,"GOA",148,201101,320,310,740,1,2,1,5,-2925204
"5248",-668,-8435,-227607,"GOA",148,201101,320,310,760,1,2,1,5,-2925202
"5249",-668,-8435,-227607,"GOA",148,201101,320,310,800,1,2,1,5,-2925205
"5250",-668,-8435,-227607,"GOA",148,201101,320,310,840,1,1,1,5,-2925210
"5251",-668,-8435,-227607,"GOA",148,201101,320,310,840,1,2,1,5,-2925206
"5252",-716,-17148,-495185,"GOA",148,201701,184,310,800,3,2,1,5,-5857041
"5253",-668,-8438,-227703,"GOA",148,201101,323,310,720,1,2,1,5,-2926255
"5254",-668,-8454,-228112,"GOA",148,201101,339,310,750,1,2,1,5,-2931918
"5255",-668,-8455,-228133,"GOA",148,201101,340,310,640,1,2,1,5,-2932599
"5256",-668,-8464,-228275,"GOA",148,201101,350,310,910,1,2,1,5,-2935232
"5257",-668,-8467,-228350,"GOA",148,201101,353,310,960,1,2,1,5,-2936863
"5258",-716,-16627,-468729,"GOA",148,201701,85,310,840,1,1,1,5,-5566534
"5259",-716,-17127,-494783,"GOA",148,201701,163,310,890,1,2,1,5,-5852006
"5260",-716,-17132,-494916,"GOA",148,201701,168,310,890,1,1,1,5,-5853300
"5261",-716,-17134,-494965,"GOA",148,201701,170,310,820,1,2,1,5,-5854000
"5262",-716,-17143,-495102,"GOA",148,201701,179,310,830,1,1,1,5,-5855737
"5263",-716,-17145,-495139,"GOA",148,201701,181,310,830,1,1,1,5,-5856342
"5264",-716,-17148,-495185,"GOA",148,201701,184,310,680,2,2,1,5,-5857009
"5265",-716,-17148,-495185,"GOA",148,201701,184,310,700,1,1,1,5,-5857032
"5266",-716,-17148,-495185,"GOA",148,201701,184,310,710,2,2,1,5,-5857018
"5267",-716,-17148,-495185,"GOA",148,201701,184,310,730,2,2,1,5,-5857042
"5268",-716,-17148,-495185,"GOA",148,201701,184,310,740,2,2,1,5,-5857026
"5269",-716,-17148,-495185,"GOA",148,201701,184,310,750,1,1,1,5,-5857035
"5270",-716,-17148,-495185,"GOA",148,201701,184,310,750,3,2,1,5,-5857019
"5271",-716,-17148,-495185,"GOA",148,201701,184,310,760,4,2,1,5,-5857044
"5272",-716,-17148,-495185,"GOA",148,201701,184,310,770,1,2,1,5,-5857011
"5273",-716,-17148,-495185,"GOA",148,201701,184,310,780,1,1,1,5,-5857033
"5274",-716,-17148,-495185,"GOA",148,201701,184,310,780,3,2,1,5,-5857012
"5275",-716,-17148,-495185,"GOA",148,201701,184,310,790,1,1,1,5,-5857037
"5276",-716,-17148,-495185,"GOA",148,201701,184,310,790,6,2,1,5,-5857015
"5277",-716,-17148,-495185,"GOA",148,201701,184,310,800,3,1,1,5,-5857028
"5278",-716,-17148,-495185,"GOA",148,201701,184,310,810,1,1,1,5,-5857029
"5279",-716,-17148,-495185,"GOA",148,201701,184,310,810,2,2,1,5,-5857014
"5280",-716,-17148,-495185,"GOA",148,201701,184,310,820,5,2,1,5,-5857048
"5281",-716,-17148,-495185,"GOA",148,201701,184,310,830,2,1,1,5,-5857030
"5282",-716,-17148,-495185,"GOA",148,201701,184,310,830,6,2,1,5,-5857013
"5283",-716,-17148,-495185,"GOA",148,201701,184,310,840,3,1,1,5,-5857027
"5284",-716,-17148,-495185,"GOA",148,201701,184,310,840,2,2,1,5,-5857047
"5285",-716,-17148,-495185,"GOA",148,201701,184,310,850,7,2,1,5,-5857010
"5286",-716,-17148,-495185,"GOA",148,201701,184,310,860,2,2,1,5,-5857071
"5287",-716,-17148,-495185,"GOA",148,201701,184,310,870,2,2,1,5,-5857076
"5288",-716,-17148,-495185,"GOA",148,201701,184,310,880,1,2,1,5,-5857067
"5289",-716,-17148,-495185,"GOA",148,201701,184,310,890,1,1,1,5,-5857038
"5290",-716,-17148,-495185,"GOA",148,201701,184,310,890,1,2,1,5,-5857058
"5291",-716,-17148,-495185,"GOA",148,201701,184,310,900,1,1,1,5,-5857016
"5292",-716,-17148,-495185,"GOA",148,201701,184,310,900,3,2,1,5,-5857008
"5293",-716,-17149,-495217,"GOA",148,201701,185,310,770,1,2,1,5,-5857254
"5294",-716,-17149,-495217,"GOA",148,201701,185,310,790,1,2,1,5,-5857253
"5295",-716,-17149,-495217,"GOA",148,201701,185,310,890,1,2,1,5,-5857252
"5296",-716,-17150,-495229,"GOA",148,201701,186,310,760,1,2,1,5,-5857442
"5297",-716,-17150,-495229,"GOA",148,201701,186,310,730,1,2,1,5,-5857440
"5298",-716,-17150,-495229,"GOA",148,201701,186,310,740,1,2,1,5,-5857441
"5299",-716,-17150,-495229,"GOA",148,201701,186,310,750,1,1,1,5,-5857445
"5300",-716,-17150,-495229,"GOA",148,201701,186,310,780,2,1,1,5,-5857444
"5301",-716,-17150,-495229,"GOA",148,201701,186,310,850,1,2,1,5,-5857443
"5302",-716,-17204,-482616,"GOA",148,201701,233,310,780,1,1,1,5,-5718629
"5303",-716,-17153,-495272,"GOA",148,201701,189,310,850,1,2,1,5,-5858533
"5304",-716,-17188,-482202,"GOA",148,201701,217,310,800,1,1,1,5,-5713942
"5305",-716,-17192,-482310,"GOA",148,201701,221,310,770,1,1,1,5,-5715034
"5306",-716,-17195,-482382,"GOA",148,201701,224,310,570,1,2,1,5,-5715873
"5307",-716,-17195,-482382,"GOA",148,201701,224,310,830,1,1,1,5,-5715874
"5308",-716,-17195,-482382,"GOA",148,201701,224,310,890,1,1,1,5,-5715875
"5309",-716,-17196,-482390,"GOA",148,201701,225,310,720,1,2,1,5,-5715942
"5310",-716,-17196,-482390,"GOA",148,201701,225,310,780,1,1,1,5,-5715943
"5311",-716,-17197,-482413,"GOA",148,201701,226,310,750,1,1,1,5,-5716259
"5312",-716,-17198,-482435,"GOA",148,201701,227,310,800,1,1,1,5,-5716498
"5313",-716,-17203,-482594,"GOA",148,201701,232,310,820,1,2,1,5,-5718494
"5314",-716,-17204,-482616,"GOA",148,201701,233,310,740,1,2,1,5,-5718622
"5315",-716,-17204,-482616,"GOA",148,201701,233,310,750,1,2,1,5,-5718628
"5316",-716,-17204,-482616,"GOA",148,201701,233,310,760,1,1,1,5,-5718624
"5317",-716,-17204,-482616,"GOA",148,201701,233,310,770,1,1,1,5,-5718625
"5318",-716,-17204,-482616,"GOA",148,201701,233,310,800,1,1,1,5,-5718627
"5319",-716,-17204,-482616,"GOA",148,201701,233,310,810,1,2,1,5,-5718623
"5320",-716,-17204,-482616,"GOA",148,201701,233,310,820,1,1,1,5,-5718626
"5321",-716,-17205,-482636,"GOA",148,201701,234,310,780,1,1,1,5,-5718798
"5322",-716,-17205,-482636,"GOA",148,201701,234,310,670,1,2,1,5,-5718794
"5323",-716,-17205,-482636,"GOA",148,201701,234,310,740,1,1,1,5,-5718797
"5324",-716,-17205,-482636,"GOA",148,201701,234,310,770,1,2,1,5,-5718795
"5325",-716,-17205,-482636,"GOA",148,201701,234,310,810,2,1,1,5,-5718792
"5326",-716,-17205,-482636,"GOA",148,201701,234,310,820,1,1,1,5,-5718799
"5327",-716,-17205,-482636,"GOA",148,201701,234,310,820,1,2,1,5,-5718796
"5328",-716,-17206,-482670,"GOA",148,201701,235,310,730,1,1,1,5,-5718992
"5329",-716,-17206,-482670,"GOA",148,201701,235,310,640,1,1,1,5,-5718990
"5330",-716,-17206,-482670,"GOA",148,201701,235,310,690,1,2,1,5,-5718996
"5331",-716,-17206,-482670,"GOA",148,201701,235,310,700,1,2,1,5,-5718978
"5332",-716,-17206,-482670,"GOA",148,201701,235,310,740,1,1,1,5,-5719000
"5333",-716,-17206,-482670,"GOA",148,201701,235,310,750,1,1,1,5,-5718977
"5334",-716,-17206,-482670,"GOA",148,201701,235,310,760,1,1,1,5,-5718997
"5335",-716,-17206,-482670,"GOA",148,201701,235,310,770,2,1,1,5,-5718995
"5336",-716,-17206,-482670,"GOA",148,201701,235,310,790,3,1,1,5,-5718988
"5337",-716,-17206,-482670,"GOA",148,201701,235,310,800,1,1,1,5,-5718991
"5338",-716,-17206,-482670,"GOA",148,201701,235,310,820,1,1,1,5,-5718993
"5339",-716,-17206,-482670,"GOA",148,201701,235,310,870,1,1,1,5,-5718994
"5340",-716,-17220,-482985,"GOA",148,201701,249,310,790,1,1,1,5,-5723374
"5341",-716,-17207,-482679,"GOA",148,201701,236,310,670,1,2,1,5,-5719231
"5342",-716,-17220,-482985,"GOA",148,201701,249,310,710,1,2,1,5,-5723368
"5343",-716,-17220,-482985,"GOA",148,201701,249,310,740,1,1,1,5,-5723370
"5344",-716,-17220,-482985,"GOA",148,201701,249,310,760,1,1,1,5,-5723373
"5345",-716,-17220,-482985,"GOA",148,201701,249,310,770,1,1,1,5,-5723375
"5346",-716,-17220,-482985,"GOA",148,201701,249,310,790,2,2,1,5,-5723362
"5347",-716,-17220,-482985,"GOA",148,201701,249,310,800,1,2,1,5,-5723378
"5348",-716,-17220,-482985,"GOA",148,201701,249,310,810,2,2,1,5,-5723363
"5349",-716,-17220,-482985,"GOA",148,201701,249,310,820,1,1,1,5,-5723372
"5350",-716,-17220,-482985,"GOA",148,201701,249,310,820,3,2,1,5,-5723360
"5351",-716,-17220,-482985,"GOA",148,201701,249,310,830,1,1,1,5,-5723371
"5352",-716,-17220,-482985,"GOA",148,201701,249,310,830,3,2,1,5,-5723361
"5353",-716,-17220,-482985,"GOA",148,201701,249,310,850,3,2,1,5,-5723364
"5354",-716,-17220,-482985,"GOA",148,201701,249,310,950,1,2,1,5,-5723367
"5355",-716,-17221,-482999,"GOA",148,201701,250,310,770,1,1,1,5,-5723581
"5356",-716,-17221,-482999,"GOA",148,201701,250,310,780,1,2,1,5,-5723583
"5357",-716,-17221,-482999,"GOA",148,201701,250,310,860,1,1,1,5,-5723580
"5358",-716,-17221,-482999,"GOA",148,201701,250,310,900,1,1,1,5,-5723582
"5359",-716,-17221,-482999,"GOA",148,201701,250,310,1180,1,2,1,5,-5723584
"5360",-716,-17222,-483020,"GOA",148,201701,251,310,920,1,2,1,5,-5723855
"5361",-716,-17222,-483020,"GOA",148,201701,251,310,780,1,2,1,5,-5723854
"5362",-716,-17222,-483020,"GOA",148,201701,251,310,860,1,2,1,5,-5723853
"5363",-716,-17222,-483020,"GOA",148,201701,251,310,910,1,2,1,5,-5723852
"5364",-716,-17224,-483079,"GOA",148,201701,253,310,870,1,2,1,5,-5724385
"5365",-716,-17224,-483079,"GOA",148,201701,253,310,770,1,1,1,5,-5724382
"5366",-716,-17224,-483079,"GOA",148,201701,253,310,820,1,1,1,5,-5724388
"5367",-716,-17224,-483079,"GOA",148,201701,253,310,860,1,2,1,5,-5724386
"5368",-716,-17224,-483079,"GOA",148,201701,253,310,890,1,2,1,5,-5724384
"5369",-716,-17224,-483079,"GOA",148,201701,253,310,900,1,1,1,5,-5724387
"5370",-716,-17224,-483079,"GOA",148,201701,253,310,940,1,2,1,5,-5724383
"5371",-716,-17227,-483141,"GOA",148,201701,256,310,820,1,2,1,5,-5725088
"5372",-716,-17225,-483108,"GOA",148,201701,254,310,760,1,2,1,5,-5724683
"5373",-716,-17227,-483141,"GOA",148,201701,256,310,740,1,1,1,5,-5724960
"5374",-716,-17227,-483141,"GOA",148,201701,256,310,760,1,1,1,5,-5724961
"5375",-716,-17227,-483141,"GOA",148,201701,256,310,780,1,2,1,5,-5725081
"5376",-716,-17227,-483141,"GOA",148,201701,256,310,810,1,1,1,5,-5725087
"5377",-716,-17227,-483141,"GOA",148,201701,256,310,830,2,2,1,5,-5725090
"5378",-716,-17227,-483141,"GOA",148,201701,256,310,840,1,2,1,5,-5725086
"5379",-716,-17227,-483141,"GOA",148,201701,256,310,850,1,1,1,5,-5725089
"5380",-716,-17227,-483141,"GOA",148,201701,256,310,860,2,2,1,5,-5725080
"5381",-716,-17227,-483141,"GOA",148,201701,256,310,880,1,1,1,5,-5724959
"5382",-716,-17227,-483141,"GOA",148,201701,256,310,880,3,2,1,5,-5724957
"5383",-716,-17227,-483141,"GOA",148,201701,256,310,890,1,2,1,5,-5725093
"5384",-716,-17227,-483141,"GOA",148,201701,256,310,900,2,2,1,5,-5725094
"5385",-716,-17227,-483141,"GOA",148,201701,256,310,910,1,2,1,5,-5725084
"5386",-716,-17227,-483141,"GOA",148,201701,256,310,940,1,2,1,5,-5725085
"5387",-716,-17227,-483141,"GOA",148,201701,256,310,970,1,2,1,5,-5725082
"5388",-716,-17227,-483141,"GOA",148,201701,256,310,1020,1,2,1,5,-5725097
"5389",-731,-19360,-552710,"GOA",148,201901,207,310,710,1,2,1,5,-6416217
"5390",-716,-17229,-483255,"GOA",148,201701,258,310,710,1,1,1,5,-5726459
"5391",-716,-17229,-483255,"GOA",148,201701,258,310,890,1,1,1,5,-5726460
"5392",-716,-17170,-483327,"GOA",148,201701,262,310,680,1,2,1,5,-5727550
"5393",-716,-17171,-483343,"GOA",148,201701,263,310,710,1,2,1,5,-5728040
"5394",-731,-18885,-564276,"GOA",148,201901,78,310,740,1,1,1,5,-6568209
"5395",-731,-19035,-565218,"GOA",148,201901,125,310,710,1,1,1,5,-6582129
"5396",-731,-19060,-565634,"GOA",148,201901,145,310,1090,1,2,1,5,-6589732
"5397",-731,-19200,-565834,"GOA",148,201901,153,310,970,1,2,1,5,-6592106
"5398",-731,-19312,-551320,"GOA",148,201901,159,310,910,1,1,1,5,-6399313
"5399",-731,-19312,-551320,"GOA",148,201901,159,310,930,1,1,1,5,-6399341
"5400",-731,-19322,-551683,"GOA",148,201901,169,310,890,1,2,1,5,-6402823
"5401",-731,-19323,-551693,"GOA",148,201901,170,310,800,1,2,1,5,-6403442
"5402",-731,-19323,-551693,"GOA",148,201901,170,310,820,1,2,1,5,-6403439
"5403",-731,-19323,-551693,"GOA",148,201901,170,310,850,1,2,1,5,-6403440
"5404",-731,-19323,-551693,"GOA",148,201901,170,310,980,1,2,1,5,-6403441
"5405",-731,-19324,-551739,"GOA",148,201901,171,310,750,1,2,1,5,-6403813
"5406",-731,-19327,-551845,"GOA",148,201901,174,310,800,1,2,1,5,-6404605
"5407",-731,-19328,-551887,"GOA",148,201901,175,310,860,1,1,1,5,-6404985
"5408",-731,-19331,-551969,"GOA",148,201901,178,310,760,1,2,1,5,-6405819
"5409",-731,-19332,-552001,"GOA",148,201901,179,310,620,1,2,1,5,-6406241
"5410",-731,-19332,-552001,"GOA",148,201901,179,310,780,1,1,1,5,-6406258
"5411",-731,-19333,-552022,"GOA",148,201901,180,310,730,1,2,1,5,-6406420
"5412",-731,-19344,-552365,"GOA",148,201901,191,310,730,1,1,1,5,-6409831
"5413",-731,-19345,-552375,"GOA",148,201901,192,310,730,2,1,1,5,-6409868
"5414",-731,-19345,-552375,"GOA",148,201901,192,310,790,1,1,1,5,-6409866
"5415",-731,-19345,-552375,"GOA",148,201901,192,310,860,1,1,1,5,-6409867
"5416",-731,-19346,-552390,"GOA",148,201901,193,310,770,1,2,1,5,-6409997
"5417",-731,-19346,-552390,"GOA",148,201901,193,310,780,1,1,1,5,-6409916
"5418",-731,-19353,-552551,"GOA",148,201901,200,310,510,1,1,1,5,-6412984
"5419",-731,-19353,-552551,"GOA",148,201901,200,310,700,1,2,1,5,-6412985
"5420",-731,-19353,-552551,"GOA",148,201901,200,310,760,1,1,1,5,-6412983
"5421",-731,-19353,-552551,"GOA",148,201901,200,310,850,2,1,1,5,-6412981
"5422",-731,-19358,-552661,"GOA",148,201901,205,310,770,1,2,1,5,-6415489
"5423",-731,-19358,-552661,"GOA",148,201901,205,310,850,1,2,1,5,-6415488
"5424",-731,-19359,-552690,"GOA",148,201901,206,310,750,1,1,1,5,-6415748
"5425",-731,-19360,-552710,"GOA",148,201901,207,310,630,1,2,1,5,-6416223
"5426",-731,-19360,-552710,"GOA",148,201901,207,310,640,1,1,1,5,-6416201
"5427",-731,-19360,-552710,"GOA",148,201901,207,310,640,1,2,1,5,-6416225
"5428",-731,-19360,-552710,"GOA",148,201901,207,310,650,1,1,1,5,-6416202
"5429",-731,-19360,-552710,"GOA",148,201901,207,310,670,2,1,1,5,-6416210
"5430",-731,-19360,-552710,"GOA",148,201901,207,310,680,1,2,1,5,-6416224
"5431",-731,-19360,-552710,"GOA",148,201901,207,310,690,1,2,1,5,-6416218
"5432",-731,-19360,-552710,"GOA",148,201901,207,310,710,4,1,1,5,-6416200
"5433",-731,-19360,-552710,"GOA",148,201901,207,310,720,2,1,1,5,-6416204
"5434",-731,-19360,-552710,"GOA",148,201901,207,310,720,2,2,1,5,-6416215
"5435",-731,-19360,-552710,"GOA",148,201901,207,310,730,2,1,1,5,-6416205
"5436",-731,-19360,-552710,"GOA",148,201901,207,310,740,2,1,1,5,-6416209
"5437",-731,-19360,-552710,"GOA",148,201901,207,310,760,1,1,1,5,-6416208
"5438",-731,-19360,-552710,"GOA",148,201901,207,310,770,2,2,1,5,-6416220
"5439",-731,-19360,-552710,"GOA",148,201901,207,310,780,1,2,1,5,-6416219
"5440",-731,-19360,-552710,"GOA",148,201901,207,310,830,1,2,1,5,-6416214
"5441",-731,-19532,-560177,"GOA",148,201901,235,310,690,1,2,1,5,-6512038
"5442",-731,-19367,-552903,"GOA",148,201901,214,310,810,1,2,1,5,-6419124
"5443",-731,-19369,-552952,"GOA",148,201901,216,310,760,1,1,1,5,-6419340
"5444",-731,-19374,-553067,"GOA",148,201901,221,310,780,1,2,1,5,-6421386
"5445",-731,-19375,-553087,"GOA",148,201901,222,310,770,1,2,1,5,-6421614
"5446",-731,-19375,-553087,"GOA",148,201901,222,310,810,1,2,1,5,-6421615
"5447",-731,-19379,-553182,"GOA",148,201901,226,310,670,1,1,1,5,-6422290
"5448",-731,-19379,-553182,"GOA",148,201901,226,310,730,1,1,1,5,-6422291
"5449",-731,-19381,-553232,"GOA",148,201901,228,310,670,1,1,1,5,-6422746
"5450",-731,-19381,-553232,"GOA",148,201901,228,310,700,1,2,1,5,-6422744
"5451",-731,-19381,-553232,"GOA",148,201901,228,310,720,1,2,1,5,-6422745
"5452",-731,-19526,-559991,"GOA",148,201901,229,310,710,2,2,1,5,-6510775
"5453",-731,-19526,-559991,"GOA",148,201901,229,310,720,1,2,1,5,-6510776
"5454",-731,-19526,-559991,"GOA",148,201901,229,310,810,1,1,1,5,-6510778
"5455",-731,-19526,-559991,"GOA",148,201901,229,310,820,1,2,1,5,-6510774
"5456",-731,-19527,-560007,"GOA",148,201901,230,310,730,1,2,1,5,-6510817
"5457",-731,-19527,-560007,"GOA",148,201901,230,310,780,1,1,1,5,-6510952
"5458",-731,-19528,-560027,"GOA",148,201901,231,310,720,1,2,1,5,-6510967
"5459",-731,-19528,-560027,"GOA",148,201901,231,310,770,1,1,1,5,-6510968
"5460",-731,-19545,-560644,"GOA",148,201901,250,310,950,1,2,1,5,-6517767
"5461",-731,-19536,-560369,"GOA",148,201901,241,310,730,1,1,1,5,-6514683
"5462",-731,-19537,-560417,"GOA",148,201901,242,310,640,1,1,1,1,-6514854
"5463",-731,-19537,-560417,"GOA",148,201901,242,310,650,1,1,1,1,-6514855
"5464",-731,-19538,-560433,"GOA",148,201901,243,310,690,2,2,1,5,-6515318
"5465",-731,-19538,-560433,"GOA",148,201901,243,310,720,1,1,1,5,-6515319
"5466",-731,-19538,-560433,"GOA",148,201901,243,310,770,1,2,1,5,-6515317
"5467",-731,-19542,-560537,"GOA",148,201901,247,310,860,1,1,1,5,-6516726
"5468",-731,-19543,-560560,"GOA",148,201901,248,310,800,1,2,1,5,-6516990
"5469",-731,-19543,-560560,"GOA",148,201901,248,310,850,1,1,1,5,-6516989
"5470",-731,-19544,-560588,"GOA",148,201901,249,310,840,1,1,1,5,-6517340
"5471",-731,-19545,-560644,"GOA",148,201901,250,310,840,1,2,1,5,-6517766
"5472",-731,-19545,-560644,"GOA",148,201901,250,310,890,1,2,1,5,-6517769
"5473",-731,-19545,-560644,"GOA",148,201901,250,310,910,2,2,1,5,-6517765
"5474",-731,-19545,-560644,"GOA",148,201901,250,310,990,1,2,1,5,-6517770
"5475",-731,-19513,-560704,"GOA",148,201901,253,310,730,1,1,1,5,-6519245
"5476",-731,-19512,-560683,"GOA",148,201901,252,310,780,1,2,1,5,-6518896
"5477",-731,-19512,-560683,"GOA",148,201901,252,310,810,1,2,1,5,-6518895
"5478",-731,-19513,-560704,"GOA",148,201901,253,310,630,1,2,1,5,-6519246
"5479",-731,-19513,-560704,"GOA",148,201901,253,310,680,2,2,1,5,-6519232
"5480",-731,-19513,-560704,"GOA",148,201901,253,310,700,3,2,1,5,-6519234
"5481",-731,-19513,-560704,"GOA",148,201901,253,310,760,2,2,1,5,-6519239
"5482",-731,-19513,-560704,"GOA",148,201901,253,310,770,1,1,1,5,-6519244
"5483",-731,-19513,-560704,"GOA",148,201901,253,310,770,1,2,1,5,-6519235
"5484",-731,-19513,-560704,"GOA",148,201901,253,310,780,1,1,1,5,-6519247
"5485",-731,-19513,-560704,"GOA",148,201901,253,310,790,1,2,1,5,-6519236
"5486",-731,-19513,-560704,"GOA",148,201901,253,310,800,2,2,1,5,-6519231
"5487",-731,-19513,-560704,"GOA",148,201901,253,310,810,1,2,1,5,-6519233
"5488",-731,-19513,-560704,"GOA",148,201901,253,310,820,1,2,1,5,-6519238
"5489",-731,-19514,-560735,"GOA",148,201901,254,310,650,1,2,1,5,-6519569
"5490",-731,-19514,-560735,"GOA",148,201901,254,310,580,1,2,1,5,-6519566
"5491",-731,-19514,-560735,"GOA",148,201901,254,310,610,2,2,1,5,-6519565
"5492",-731,-19514,-560735,"GOA",148,201901,254,310,650,1,1,1,5,-6519560
"5493",-731,-19514,-560735,"GOA",148,201901,254,310,710,1,1,1,5,-6519570
"5494",-731,-19514,-560735,"GOA",148,201901,254,310,710,1,2,1,5,-6519575
"5495",-731,-19514,-560735,"GOA",148,201901,254,310,720,1,1,1,5,-6519571
"5496",-731,-19514,-560735,"GOA",148,201901,254,310,720,1,2,1,5,-6519568
"5497",-731,-19514,-560735,"GOA",148,201901,254,310,730,1,2,1,5,-6519567
"5498",-731,-19514,-560735,"GOA",148,201901,254,310,750,2,2,1,5,-6519564
"5499",-731,-19514,-560735,"GOA",148,201901,254,310,760,1,2,1,5,-6519574
"5500",-731,-19514,-560735,"GOA",148,201901,254,310,780,1,1,1,5,-6519573
"5501",-731,-19514,-560735,"GOA",148,201901,254,310,800,2,1,1,5,-6519561
"5502",-731,-19514,-560735,"GOA",148,201901,254,310,810,1,2,1,5,-6519559
"5503",-731,-19514,-560735,"GOA",148,201901,254,310,820,2,2,1,5,-6519563
"5504",-731,-19514,-560735,"GOA",148,201901,254,310,830,1,2,1,5,-6519562
"5505",-731,-19514,-560735,"GOA",148,201901,254,310,850,1,2,1,5,-6519580
"5506",-731,-19514,-560735,"GOA",148,201901,254,310,900,1,2,1,5,-6519578
"5507",-731,-19515,-560749,"GOA",148,201901,255,310,740,1,1,1,5,-6520243
"5508",-731,-19515,-560749,"GOA",148,201901,255,310,630,2,1,1,5,-6520244
"5509",-731,-19515,-560749,"GOA",148,201901,255,310,680,1,1,1,5,-6520245
"5510",-731,-19515,-560749,"GOA",148,201901,255,310,690,1,2,1,5,-6520242
"5511",-731,-19515,-560749,"GOA",148,201901,255,310,800,1,1,1,5,-6520246
